device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,price_drop_percent
HTC,Android,10.34,yes,no,8.0,1.3,32.0,4,2040,143,2014,770,4.061649179,5.301312876,23.384088545540887
HTC,Android,10.24,no,no,8.0,2.1,32.0,4,2100,130,2013,996,4.372102553,5.248654322,16.700504838466664
HTC,Android,12.7,no,no,8.0,2.1,32.0,4,2100,149,2014,683,4.233526626,5.395126422,21.530538955737562
HTC,Android,12.7,no,no,8.0,2.1,32.0,4,2100,149,2013,579,4.633757643,5.513307771,15.953220181656352
HTC,Android,10.29,no,no,5.0,0.3,16.0,4,2100,130,2013,959,3.673511977,5.60241398,34.42983702893016
HTC,Android,10.24,no,no,8.0,2.1,32.0,4,2100,130,2013,555,4.506233438,5.487780031,17.886041121461272
HTC,Android,12.93,yes,no,4.0,2.1,16.0,4,3300,217,2013,683,4.742320024,5.91242134,19.79056039331595
HTC,Android,10.24,no,no,5.0,0.3,16.0,4,1650,120,2013,1018,4.025351691,5.065880768,20.539944081842243
HTC,Android,10.29,yes,no,5.0,0.3,32.0,4,2100,130,2013,814,4.373616367,5.440858053,19.61531941476658
HTC,Android,10.24,no,no,8.0,1.6,16.0,4,1800,123,2013,770,4.217004575,5.190342325,18.75286231722683
HTC,Android,10.24,yes,no,4.0,1.6,16.0,4,1800,122,2013,920,4.172847624,5.476589067,23.805719710757327
HTC,Windows,10.24,yes,no,8.0,1.6,32.0,4,1800,120,2013,686,3.764218811,5.142949279,26.80816771088362
HTC,Android,12.7,yes,no,4.0,2.1,16.0,4,3200,160,2013,845,3.642835516,5.699171862,36.08131840541432
HTC,Android,7.75,no,no,5.0,1.6,16.0,4,1230,100,2013,833,3.827336197,4.61234439,17.019722003022405
HTC,Android,10.29,no,no,8.0,1.6,32.0,4,1860,130,2013,1072,4.402931595,5.665561262,22.286047376606756
HTC,Android,10.24,yes,no,5.0,1.6,16.0,4,2000,123,2013,836,4.244200318,5.305590851,20.00513350553499
HTC,Android,11.89,no,no,4.0,2.1,32.0,4,2300,156,2013,848,4.274580613,5.705514308,25.079837114659625
HTC,Android,10.34,yes,no,4.0,2.1,32.0,4,2300,143,2013,778,3.729301369,5.597458532,33.37509607833572
HTC,Android,10.16,no,no,5.0,1.6,16.0,4,1650,114,2013,947,3.456316681,5.011634794,31.034147078355524
HTC,Android,10.16,no,no,5.0,1.6,16.0,4,1650,107,2013,1070,4.044804117,5.196173893,22.158030114255073
Huawei,Android,16.43,yes,no,13.0,32.0,128.0,4,4200,192,2019,515,5.426578646,6.780864645,19.97217272281948
Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4,3650,165,2019,359,5.022959044,6.523312642,22.9998726159475
Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4,3340,159,2019,473,5.095956354,5.671775679,10.152364225757307
Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4,3340,159,2019,210,4.882650396,5.596642599,12.757509352617499
Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4,3020,150,2019,476,4.439233658,4.792976673,7.380445162454477
Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4,3400,160,2019,381,4.469006761,5.291745821,15.54759219036949
Huawei,Android,18.08,yes,no,13.0,8.0,128.0,4,5000,210,2018,689,5.003409249,5.638354669,11.261182690244139
Huawei,Android,20.32,yes,no,13.0,16.0,512.0,4,4500,295,2019,434,5.887797042,7.741042591,23.94051611542154
Huawei,Android,20.32,yes,no,13.0,8.0,64.0,4,5100,310,2019,516,4.747884288,5.083823796,6.608008488892168
Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4,3020,150,2019,499,4.212127598,4.78256295,11.927398718296004
Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4,3020,150,2019,295,4.246636373,5.011901159,15.268952074719067
Huawei,Android,15.9,yes,no,13.0,8.0,32.0,4,4000,168,2019,399,4.439587745,5.016352254,11.497687558526072
Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4,4000,168,2019,456,4.687026632,5.299916088,11.564135088623305
Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4,4000,168,2019,442,4.713396591,5.190565104,9.192997360389137
Huawei,Android,13.84,yes,no,8.0,5.0,16.0,4,3020,142,2018,389,4.001498012,4.608265391,13.166936526377674
Huawei,Android,15.34,yes,no,13.0,25.0,128.0,4,3750,172,2018,365,5.296666004,6.173931927,14.20919332076723
Huawei,Android,15.77,yes,no,13.0,16.0,32.0,4,3400,160,2018,541,4.92180408,5.525452939,10.924875583308262
Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4,4200,187,2018,365,6.109092015,7.377940142,17.197864208424477
Huawei,Android,17.83,yes,no,13.0,24.0,128.0,4,5000,232,2018,441,4.885525483,6.685561277,26.92422848912584
Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4,4200,189,2018,702,5.496676301,6.779842359,18.92619311858546
Huawei,Android,16.59,yes,no,13.0,24.0,128.0,4,4000,188,2018,448,4.901415489,6.461671281,24.14631949148823
Huawei,Android,25.43,yes,no,5.0,2.0,32.0,4,5100,460,2018,651,4.6226171,5.297967305,12.74734565391962
Huawei,Android,25.43,yes,no,8.0,8.0,64.0,4,7500,475,2018,708,5.232978525,5.70388247,8.255849370612994
Huawei,Android,15.37,yes,no,13.0,8.0,128.0,4,4000,173,2018,654,4.53635587,5.393673,15.894866633553784
Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4,3750,172,2018,575,4.721440968,5.702681869,17.206656859714798
Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4,3400,160,2018,387,4.855306142,5.865986355,17.229501601866588
Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4,3340,169,2018,496,4.81510691,5.389802057,10.662639201260001
Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4,3750,166,2018,399,4.944353031,5.988535261,17.436354375337455
Huawei,Android,13.84,yes,no,13.0,5.0,16.0,4,3020,142,2018,453,4.037950562,4.598044861,12.181140374480574
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4,2280,175,2018,563,3.999117712,4.499920775,11.129152890475051
Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4,3000,150,2018,530,4.416669578,4.951804895,10.806874025677878
Huawei,Android,12.88,yes,no,13.0,5.0,16.0,4,3000,150,2018,505,4.091005661,5.021838965,18.535705953287177
Huawei,Android,15.24,yes,no,13.0,24.0,256.0,4,4000,183,2018,658,5.523019702,7.170304142,22.97370386774871
Huawei,Android,15.27,yes,no,13.0,24.0,64.0,4,4000,180,2018,700,4.701843073,6.425679069,26.82729681157688
Huawei,Android,12.9,yes,no,13.0,24.0,64.0,4,3400,165,2018,371,4.694645192,6.087637991,22.88231989253317
Huawei,Android,14.83,yes,no,13.0,16.0,32.0,4,3000,145,2018,457,4.626246512,5.387655202,14.132468791197905
Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4,3000,155,2018,624,4.282620578,5.007296393,14.472397040707783
Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4,3000,155,2018,617,4.515573652,5.129010747,11.960144465651675
Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4,3000,155,2018,653,4.508769412,5.01349786,10.067391312300266
Huawei,Android,15.06,yes,no,13.0,8.0,64.0,4,4000,170,2018,706,4.773984259,5.390759802,11.441347150566292
Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4,7500,498,2018,537,4.976457842,5.968119152,16.615977073240572
Huawei,Android,25.6,yes,no,13.0,8.0,32.0,4,7500,498,2018,522,4.888919535,5.705381196,14.310378797693923
Huawei,Android,20.42,yes,no,13.0,8.0,32.0,4,5100,316,2018,667,4.617395156,5.798365117,20.367292110280548
Huawei,Android,14.35,yes,no,8.0,8.0,64.0,4,3000,143,2017,862,4.480400299,5.136268915,12.76935898127521
Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4,3340,169,2017,568,4.858416081,5.706844449,14.866856378899007
Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4,4000,178,2017,624,4.673296015,7.089768455,34.08394019265612
Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4,4000,178,2017,839,5.13996621,5.993761906,14.244738269388302
Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4,4000,186,2017,762,4.260847213,6.086729271,29.997753747638306
Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4,3340,164,2017,816,4.494797129,5.302309388,15.229444378095577
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,3020,145,2017,699,4.41255584,5.019462883,12.091075422740616
Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4,4000,165,2017,821,4.643621372,5.195841575,10.628118564219312
Huawei,Android,20.32,yes,no,8.0,8.0,16.0,4,4800,310,2017,773,4.853903508,5.598644157,13.302160811003652
Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4,4800,460,2017,859,4.815269024,5.196948872,7.344306388242646
Huawei,Android,25.43,yes,no,8.0,8.0,16.0,4,6660,310,2017,599,4.668426636,5.515241618,15.354086740937406
Huawei,Android,12.83,yes,no,8.0,20.0,64.0,4,3340,169,2017,778,5.052097084,5.862607925,13.825090324456587
Huawei,Android,12.7,yes,no,8.0,20.0,64.0,4,2950,143,2017,788,4.469923037,5.699339285,21.57120652977584
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,2200,140,2016,1069,4.432600921,4.874433673,9.064288933653128
Huawei,Android,20.32,yes,no,5.0,2.0,32.0,4,4800,350,2017,690,4.531738908,5.071667676,10.645980819189608
Huawei,Android,17.78,no,no,2.0,2.0,16.0,4,3340,250,2017,809,4.211238314,4.610257225,8.655024904819705
Huawei,Android,12.83,yes,no,12.0,8.0,16.0,4,4000,165,2017,570,4.383275854,5.074423534,13.620220609673694
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,3000,150,2017,846,4.367293635,4.943782987,11.660895179175862
Huawei,Android,12.7,yes,no,8.0,5.0,16.0,4,3000,150,2017,896,4.140750935,4.780802755,13.387957060780268
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4,2200,175,2017,689,4.146778872,4.475516978,7.345254360914198
Huawei,Android,12.83,yes,no,8.0,8.0,128.0,4,3750,165,2017,691,4.406597289,6.107802094,27.852978515318615
Huawei,Android,12.73,yes,no,8.0,8.0,32.0,4,3200,145,2017,808,4.08832649,5.796878083,29.473650619124125
Huawei,Android,12.75,yes,no,12.0,8.0,64.0,4,3000,146,2017,745,4.401338946,5.446651161,19.191833368819633
Huawei,Android,12.75,yes,no,12.0,8.0,16.0,4,3000,147,2017,786,4.194793034,5.132380839,18.26808715899346
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,3020,138,2016,1059,4.694553747,5.522780047,14.996546901227708
Huawei,Android,12.83,yes,no,12.5,8.0,128.0,4,4000,169,2016,1029,4.638314785,5.988560334,22.547080995978146
Huawei,Android,12.83,yes,no,12.5,8.0,256.0,4,4000,169,2016,848,5.790082488,6.826024481,15.176359180713577
Huawei,Android,12.93,yes,no,12.5,8.0,64.0,4,4000,190,2016,1082,4.677025623,5.990063566,21.920267264823217
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,4100,145,2016,892,4.175156205,5.311776386,21.39811803817149
Huawei,Android,20.42,yes,no,8.0,8.0,32.0,4,5100,326,2016,613,4.939783553,5.630853295,12.272913283207814
Huawei,Android,12.83,yes,no,16.0,8.0,32.0,4,3340,160,2016,707,4.859889921,5.861669025,17.09033894147581
Huawei,Android,12.7,yes,no,12.0,8.0,32.0,4,3020,146,2016,728,4.599554447,5.706212852,19.393920866658902
Huawei,Android,25.4,yes,no,8.0,2.0,16.0,4,6660,495,2016,1049,4.870069696,5.483343596,11.184305511100426
Huawei,Android,17.78,yes,no,13.0,5.0,32.0,4,4360,250,2016,1044,4.767629114,5.437078809,12.31267227342483
Huawei,Android,17.78,yes,no,2.0,2.0,16.0,4,4100,278,2016,1038,4.097506226,5.011901159,18.24447258617615
Huawei,Android,12.83,yes,no,16.0,8.0,64.0,4,3340,160,2016,686,4.98620598,5.639137281,11.578567225166294
Huawei,Android,17.78,no,no,5.0,2.0,16.0,4,4100,278,2016,669,4.384024637,4.602165677,4.739964949332283
Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4,4360,250,2016,702,4.666171208,5.299566586,11.951833564526899
Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4,2100,150,2016,926,3.694612986,4.393584584,15.908914114125086
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4,2200,135,2016,1009,4.111037785,4.701207374,12.553574902139603
Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4,4000,147,2016,593,4.179604406,5.345105528,21.805016119786515
Huawei,Android,12.83,yes,no,12.0,8.0,64.0,4,3400,162,2016,750,4.285102653,6.067151629,29.3720856996897
Huawei,Android,12.75,yes,no,12.0,8.0,32.0,4,3000,144,2016,551,4.427477898,5.829945118,24.05626796845603
Huawei,Android,25.43,yes,no,13.0,5.0,16.0,4,6660,500,2016,1007,4.94883081,5.520940783,10.362544998881955
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,2200,135,2015,879,4.579236804,5.293254572,13.48920136539393
Huawei,Android,15.24,yes,no,16.0,8.0,32.0,4,4000,185,2015,540,4.878322207,5.706744749,14.516551526948279
Huawei,Android,12.83,yes,no,13.0,5.0,32.0,4,3000,167,2015,975,4.588125751,5.303056121,13.481478484998297
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,4000,160,2015,631,4.351438553,5.235537298,16.886495018147023
Huawei,Android,12.88,yes,no,12.3,8.0,32.0,4,3450,178,2015,1037,4.527640983,5.701713669,20.591575693872322
Huawei,Android,12.83,yes,no,13.0,8.0,32.0,4,2200,156,2015,794,4.580057485,5.860672257,21.850987665628814
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4,2200,125,2015,1010,4.157006323,4.526343405,8.159722958536777
Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4,2200,167,2015,624,4.12049952,5.805586674,29.02526908342562
Huawei,Android,20.32,yes,no,8.0,2.0,16.0,4,4800,330,2015,1005,4.83540851,5.525213867,12.48468156354897
Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4,2000,141,2015,918,3.936325298,4.712857991,16.47689564342742
Huawei,Android,12.7,no,no,8.0,2.0,16.0,4,2000,160,2015,673,4.019261756,4.863449194,17.35779288167476
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,2200,131,2015,679,4.460491175,5.197225505,14.175531334771282
Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4,2200,131,2015,609,4.307976353,5.128477587,15.998924048724717
Huawei,Android,15.44,yes,no,13.0,5.0,64.0,4,4360,228,2015,805,5.097791105,5.990063566,14.895876332007528
Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4,2680,144,2015,870,4.725616339,5.439469646,13.123582875858922
Huawei,Android,12.7,yes,no,5.0,2.0,32.0,4,2200,150,2015,761,4.039360254,5.148482361,21.542699949827025
Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4,5000,239,2015,700,4.58629313,5.915527981,22.470265634265463
Huawei,Android,12.7,yes,no,5.0,2.0,16.0,4,2000,178,2015,962,4.097173889,4.943569137,17.12113706805837
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4,1950,160,2015,691,4.01186834,4.688407785,14.430046958895225
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4,1750,150,2014,964,3.509154523,4.38949865,20.05568738470851
Huawei,Android,7.75,no,no,2.0,2.0,16.0,4,1350,130,2014,699,3.735524462,4.864838512,23.213803443101842
Huawei,Android,15.24,yes,no,8.0,2.0,32.0,4,3500,173,2014,814,4.398023008,5.299516647,17.010865311845485
Huawei,Android,15.24,yes,no,13.0,5.0,64.0,4,4100,185,2014,708,5.090308703,6.212826512,18.067747535391028
Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4,4800,433,2015,801,4.497139442,5.193623295,13.410365239052252
Huawei,Android,20.32,no,no,5.0,0.3,32.0,4,4800,360,2014,652,4.548705649,5.000315562,9.031628252265083
Huawei,Android,17.78,no,no,2.0,2.0,32.0,4,4100,278,2015,1016,4.32823021,4.610157727,6.115355128716179
Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4,2000,160,2014,1003,3.977623463,5.200263426,23.51111593476419
Huawei,Android,10.29,yes,no,5.0,2.0,16.0,4,2000,153,2014,644,3.730021397,4.874510064,23.47905024245325
Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4,3000,165,2014,1030,4.802380355,5.568764263,13.762189810978533
Huawei,Android,15.24,yes,no,13.0,5.0,16.0,4,4100,185,2014,878,4.364371699,5.829886351,25.137962625096797
Huawei,Android,12.7,no,no,8.0,1.0,16.0,4,2000,160,2014,998,4.331259518,5.138793946,15.714473794548201
Huawei,Android,10.16,no,no,3.15,2.0,16.0,4,1500,126,2014,736,3.540379446,4.255754544,16.809594881560443
Huawei,Android,12.7,yes,no,13.0,8.0,16.0,4,2500,124,2014,622,4.301494224,5.517934708,22.045213442565448
Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4,2000,115,2014,909,4.412313327,5.204830523,15.2265706346804
Huawei,Android,12.83,no,no,5.0,0.3,16.0,4,2300,180,2014,553,4.184794465,5.60208192,25.29929899704143
Huawei,Android,12.7,no,no,5.0,0.3,16.0,4,2100,180,2014,561,3.874943997,4.602767301,15.812733001772061
Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4,6600,620,2014,620,4.898436637,5.855358414,16.342667849538074
Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4,2000,115,2014,1005,4.362716386,5.483052675,20.43271067061197
Huawei,Android,10.29,no,no,8.0,5.0,16.0,4,2000,115,2014,845,3.897112393,5.524895015,29.46268874938975
Huawei,Android,20.32,yes,no,5.0,1.0,32.0,4,4800,329,2014,591,4.564452353,5.704249032,19.981537843209647
Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4,5000,239,2014,682,5.058281948,5.858475864,13.65873880128355
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4,1750,145,2014,698,3.555633735,4.603268379,22.758495871743747
Huawei,Android,17.78,no,no,3.15,0.3,16.0,4,4100,350,2014,550,4.435211888,5.075173815,12.609655360148484
Huawei,Android,10.34,no,no,8.0,5.0,16.0,4,2000,120,2014,800,4.161379964,5.708239195,27.098710796053112
Huawei,Android,15.27,yes,no,13.0,5.0,16.0,4,4050,202,2014,722,4.862676516,5.803326105,16.20880115955504
Huawei,Android,10.16,no,no,2.0,0.3,16.0,4,1350,123,2013,638,3.153163282,4.590056548,31.304478517287322
Huawei,Android,7.75,no,no,0.3,0.3,256.0,0,1350,130,2013,575,3.028199464,4.096675178,26.08153362360622
Huawei,Android,12.7,yes,no,8.0,1.0,32.0,4,2400,150,2013,654,4.25561271,5.516649361,22.858742118266733
Huawei,Android,10.29,no,no,3.15,0.3,16.0,4,1730,150,2013,724,3.471966453,4.688223741,25.94281662292363
Huawei,Windows,10.24,no,no,5.0,0.3,32.0,4,1700,160,2013,790,3.585461495,5.014560912,28.49899407104859
Huawei,Android,12.7,no,no,8.0,1.3,32.0,4,2150,155,2013,807,3.915815804,5.242593218,25.307655178063822
Huawei,Android,12.7,no,no,5.0,0.3,16.0,4,2150,170,2013,905,3.974058396,4.989411658,20.350160131044444
Huawei,Android,7.75,no,no,3.15,0.3,16.0,4,1975,150,2013,634,3.316002536,3.924939231,15.51455090541248
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4,1700,155,2013,922,4.145829505,5.083141985,18.43962814271064
Huawei,Android,17.78,no,no,3.15,0.3,32.0,4,4100,335,2013,1015,4.362461479,5.204226443,16.17464138464275
Huawei,Android,10.34,no,no,8.0,5.0,32.0,4,2000,120,2013,625,4.034240638,5.436338664,25.791219286701896
Huawei,Android,10.16,no,no,5.0,0.3,16.0,4,1730,130,2013,783,3.706473763,4.515792375,17.921962410860402
Huawei,Android,10.16,yes,no,5.0,1.3,16.0,4,1650,140,2013,600,3.942746178,4.765416535,17.263346256467376
Huawei,Android,7.75,no,no,2.0,0.3,512.0,0,1700,120,2013,783,3.237108593,4.233526626,23.536359187646216
Huawei,Android,10.34,yes,no,13.0,1.3,16.0,4,2420,122,2013,1016,3.958333908,5.34958066,26.006650622219045
Huawei,Android,10.29,no,no,8.0,1.3,32.0,4,2150,145,2013,894,3.708927149,5.523339153,32.84991114504535
Huawei,Android,10.29,yes,no,5.0,0.3,16.0,4,1950,150,2013,887,4.363480717,5.56574571,21.601148447006572
Huawei,Android,10.16,no,no,5.0,0.3,16.0,4,1730,140,2013,742,4.028560822,5.141429611,21.64512350065119
Huawei,Windows,10.16,no,no,5.0,0.3,16.0,4,1950,130,2013,749,3.829293358,5.07467369,24.54109186279522
Huawei,Android,15.27,no,no,8.0,1.0,32.0,4,4050,198,2013,949,4.591476859,5.444709455,15.670856324876198
Huawei,Android,12.7,no,no,13.0,1.3,32.0,4,3000,170,2013,938,4.752123599,5.73879563,17.193015653704336
Huawei,Android,10.29,no,no,5.0,0.3,16.0,4,1700,150,2013,927,3.78487122,4.622223941,18.115797323719494
Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4,6600,620,2013,632,5.055034881,5.518255787,8.394335527020399
Others,Others,12.7,yes,no,8.0,2.0,16.0,4,2500,150,2016,839,3.930255774,5.133265821,23.435568874663197
Others,Others,19.94,no,no,5.0,2.0,32.0,4,4450,384,2014,767,4.368054477,5.140551828,15.02751799509724
Others,Others,10.29,yes,no,8.0,2.0,16.0,4,2100,141,2013,804,3.924741778,5.191733881,24.404026324168214
Karbonn,Android,10.29,no,no,5.0,2.0,16.0,4,1700,138,2014,600,3.463546007,4.365261888,20.656627348723227
Karbonn,Android,12.7,no,no,13.0,5.0,32.0,4,2000,134,2014,894,4.249637447,4.703294584,9.645518240411379
Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4,2000,130,2014,1019,3.654546775,3.93417581,7.107690365266114
Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4,2000,129,2014,976,3.309082093,4.394572604,24.700707186222665
Karbonn,Android,12.83,no,no,13.0,5.0,16.0,4,2000,134,2014,1030,4.077367938,5.283102201,22.82246712493609
Karbonn,Android,12.7,no,no,16.0,8.0,16.0,4,2000,134,2014,920,4.482437421,5.386236665,16.779790792946898
Karbonn,Android,12.7,no,no,13.0,5.0,16.0,4,2000,134,2014,1003,4.532599493,5.147552615,11.94651454767112
Karbonn,Android,12.7,no,no,13.0,5.0,16.0,4,2300,143,2014,1089,4.245490733,5.297366915,19.85658533528256
Karbonn,Android,7.85,no,no,5.0,0.3,16.0,4,1350,134,2014,724,3.473828073,4.091841432,15.103551036138976
Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4,1625,114,2013,708,3.231989464,4.113656873,21.43269203580947
Karbonn,Android,12.7,no,no,8.0,0.3,16.0,4,1800,104,2013,840,3.583796678,4.789157022,25.16852837488777
Karbonn,Android,12.7,no,no,13.0,2.0,16.0,4,1625,114,2013,688,4.490320344,5.189450712,13.472145835846227
Karbonn,Android,12.83,no,no,13.0,5.0,16.0,4,1625,176,2013,689,4.595018835,5.134562379,10.5080726296499
Karbonn,Android,7.85,no,no,5.0,0.3,512.0,0,1625,114,2013,992,3.183870216,4.275276265,25.528316332090878
Karbonn,Android,7.67,no,no,3.15,0.3,512.0,0,1625,114,2013,760,3.032546247,3.884034969,21.922787225039528
Karbonn,Android,17.78,no,no,2.0,0.3,16.0,4,1625,335,2013,913,4.246636373,4.618086411,8.043375652634575
Karbonn,Android,17.78,no,no,2.0,0.3,16.0,4,1625,335,2013,686,4.292512127,4.49635928,4.533604641130899
Karbonn,Android,12.7,no,no,5.0,0.3,16.0,4,1625,150,2013,608,3.70450671,4.378645927,15.3960660039457
Karbonn,Android,10.29,no,no,5.0,0.3,16.0,4,1400,114,2013,665,3.527242489,4.274719782,17.485995132300353
Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4,1625,87,2013,874,3.18138162,3.89914038,18.408128203888882
Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4,1625,110,2013,599,3.375879574,3.928683446,14.070970074283764
Karbonn,Android,10.24,no,no,8.0,2.0,16.0,4,1625,126,2013,840,3.697591395,5.07292128,27.111201004088915
Karbonn,Android,12.7,no,no,5.0,0.3,16.0,4,1625,114,2013,835,3.345332249,5.001056228,33.107485769304176
Karbonn,Android,10.16,no,no,5.0,0.3,0.01,0,1450,114,2013,778,3.097385927,4.379899374,29.281801646249416
Karbonn,Android,10.16,no,no,3.15,0.3,256.0,0,1625,75,2013,863,4.124226937,4.265071381,3.3022763611280306
Karbonn,Android,10.16,no,no,3.15,0.3,256.0,0,1625,90,2013,849,4.000583182,4.245777266,5.775010525481495
Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4,1625,110,2013,830,3.486151088,4.256321678,18.09474584547601
Karbonn,Android,12.7,no,no,8.0,2.0,16.0,4,2000,200,2013,573,4.443944537,5.076360611,12.458060458305766
